pair_id,nb_classes_v1,nb_classes_v2,delta_classes,nb_added_classes,nb_removed_classes,nb_attributes_v1,nb_attributes_v2,delta_attributes,nb_added_attributes,nb_removed_attributes,nb_type_changes,nb_references_v1,nb_references_v2,delta_references,nb_added_references,nb_removed_references,nb_multiplicity_changes,nb_containment_changes,nb_abstract_changes,nb_supertype_changes,nsuri_changed,label
augmented_2845_eclass_removed_from_RealEstate__RealEstate_v2__to__RealEstate_v3,4,3,-1,0,1,12,10,-2,0,0,0,3,3,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_2575_eclass_removed_from_metamodels__metamodels_v2__to__metamodels_v3,4,3,-1,0,1,12,10,-2,0,0,0,3,3,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_2651_ereference_added_from_NetSec__NetSec_v2__to__NetSec_v3,4,4,0,0,0,12,12,0,0,0,0,3,4,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
add_eclass2__add_eclass2_v1__to__add_eclass2_v2,1,3,2,2,0,1,4,3,0,0,0,0,0,0,0,0,0,0,0,0,0,MIXED
augmented_0074_eclass_removed_from_add_supertype2__add_supertype2_v1__to__add_supertype2_v2,3,2,-1,0,1,4,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_REMOVED
synthetic__change_abstract4_v1__to__change_abstract4_v2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,MIXED
augmented_2205_eclass_added_from_ecommerce__ecommerce_v1__to__ecommerce_v2,3,4,1,1,0,9,10,1,0,0,0,2,2,0,0,0,0,0,0,0,0,ECLASS_ADDED
domains__TrafficCtrl_v1__to__TrafficCtrl_v2,3,4,1,1,0,9,12,3,1,0,0,2,3,1,1,0,0,0,0,0,0,MIXED
domains__SecScan_v1__to__SecScan_v2,3,4,1,1,0,9,12,3,1,0,0,2,3,1,1,0,0,0,0,0,0,MIXED
augmented_0746_eclass_abstract_changed_from_domains__CI_CD_v1__to__CI_CD_v2,3,3,0,0,0,9,9,0,0,0,0,2,2,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_1193_ereference_added_from_domains__LogAnal_v1__to__LogAnal_v2,3,3,0,0,0,9,9,0,0,0,0,2,3,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_1397_eattribute_added_from_domains__NLPProc_v2__to__NLPProc_v3,4,4,0,0,0,12,13,1,1,0,0,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_3028_eattribute_type_changed_from_SentAnal__SentAnal_v2__to__SentAnal_v3,4,4,0,0,0,12,12,0,0,0,1,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_2711_eattribute_added_from_PhysSim__PhysSim_v1__to__PhysSim_v2,3,3,0,0,0,9,10,1,1,0,0,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_1658_eattribute_added_from_domains__RoboCtrl_v1__to__RoboCtrl_v2,3,3,0,0,0,9,10,1,1,0,0,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0243_eclass_added_from_ChatBot__ChatBot_v1__to__ChatBot_v2,3,4,1,1,0,9,10,1,0,0,0,2,2,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0754_ereference_added_from_synthetic__remove_reference_v1__to__remove_reference_v2,3,3,0,0,0,3,3,0,0,0,0,2,3,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
domains__ProjMgmt_v1__to__ProjMgmt_v2,3,4,1,1,0,9,12,3,1,0,0,2,3,1,1,0,0,0,0,0,0,MIXED
augmented_0606_eclass_added_from_synthetic__change_nsuri2_v1__to__change_nsuri2_v2,1,2,1,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_2982_eattribute_removed_from_SecScan__SecScan_v1__to__SecScan_v2,3,3,0,0,0,9,8,-1,0,1,0,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_3351_eattribute_removed_from_university__university_v1__to__university_v2,3,3,0,0,0,9,8,-1,0,1,0,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_2170_eclass_removed_from_domains__WaterUtil_v1__to__WaterUtil_v2,3,2,-1,0,1,9,6,-3,0,0,0,2,2,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_2910_eattribute_removed_from_RiskMgmt__RiskMgmt_v1__to__RiskMgmt_v2,3,3,0,0,0,9,8,-1,0,1,0,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0777_eclass_abstract_changed_from_synthetic__rename_attribute_v1__to__rename_attribute_v2,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_1185_ereference_removed_from_domains__library_v2__to__library_v3,4,4,0,0,0,12,12,0,0,0,0,3,2,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
augmented_0198_eclass_added_from_BugTrack__BugTrack_v2__to__BugTrack_v3,4,5,1,1,0,12,13,1,0,0,0,3,3,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_1288_eclass_removed_from_domains__MathModel_v2__to__MathModel_v3,4,3,-1,0,1,12,10,-2,0,0,0,3,3,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_2819_eattribute_added_from_RailCtrl__RailCtrl_v1__to__RailCtrl_v2,3,3,0,0,0,9,10,1,1,0,0,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0236_eattribute_type_changed_from_change_type4__change_type4_v1__to__change_type4_v2,1,1,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_2800_eclass_removed_from_QualCtrl__QualCtrl_v1__to__QualCtrl_v2,3,2,-1,0,1,9,6,-3,0,0,0,2,2,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0621_eclass_added_from_synthetic__change_nsuri_v1__to__change_nsuri_v2,1,2,1,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0381_eattribute_removed_from_DataGov__DataGov_v2__to__DataGov_v3,4,4,0,0,0,12,11,-1,0,1,0,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0671_eattribute_type_changed_from_synthetic__mixed_v1__to__mixed_v2,2,2,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_3221_eclass_abstract_changed_from_TaskTrack__TaskTrack_v2__to__TaskTrack_v3,4,4,0,0,0,12,12,0,0,0,0,3,3,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0885_eattribute_removed_from_domains__DeplyPipe_v1__to__DeplyPipe_v2,3,3,0,0,0,9,8,-1,0,1,0,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0760_eattribute_type_changed_from_domains__clinic_v1__to__clinic_v2,3,3,0,0,0,9,9,0,0,0,1,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0265_eclass_removed_from_mixed__mixed_v1__to__mixed_v2,2,1,-1,0,1,4,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_REMOVED
synthetic__change_abstract_v1__to__change_abstract_v2,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,MIXED
augmented_0443_eclass_added_from_synthetic__add_eclass_v1__to__add_eclass_v2,1,2,1,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0823_eattribute_type_changed_from_domains__CustRel_v2__to__CustRel_v3,4,4,0,0,0,12,12,0,0,0,1,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_1354_eattribute_type_changed_from_domains__MonitAlert_v1__to__MonitAlert_v2,3,3,0,0,0,9,9,0,0,0,1,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_2123_eclass_abstract_changed_from_domains__VisionSys_v1__to__VisionSys_v2,3,3,0,0,0,9,9,0,0,0,0,2,2,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0349_ereference_multiplicity_changed_from_company__company_v2__to__company_v3,4,4,0,0,0,12,12,0,0,0,0,3,3,0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_0293_ereference_added_from_CI_CD__CI_CD_v2__to__CI_CD_v3,4,4,0,0,0,12,12,0,0,0,0,3,4,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
domains__metamodels_v2__to__metamodels_v3,4,4,0,0,0,12,12,0,0,0,1,3,4,1,1,0,0,0,0,0,0,MIXED
augmented_2889_eclass_added_from_RetailPOS__RetailPOS_v1__to__RetailPOS_v2,3,4,1,1,0,9,10,1,0,0,0,2,2,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_3126_eattribute_removed_from_SpatData__SpatData_v2__to__SpatData_v3,4,4,0,0,0,12,11,-1,0,1,0,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_2870_eclass_abstract_changed_from_RecSys__RecSys_v2__to__RecSys_v3,4,4,0,0,0,12,12,0,0,0,0,3,3,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_2148_ereference_removed_from_domains__VoiceRec_v2__to__VoiceRec_v3,4,4,0,0,0,12,12,0,0,0,0,3,2,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
augmented_0598_eattribute_type_changed_from_domains__bank_v1__to__bank_v2,3,3,0,0,0,9,9,0,0,0,1,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0174_eattribute_removed_from_BioMed__BioMed_v1__to__BioMed_v2,3,3,0,0,0,9,8,-1,0,1,0,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
domains__AeroEng_v2__to__AeroEng_v3,4,4,0,0,0,12,12,0,0,0,1,3,4,1,1,0,0,0,0,0,0,MIXED
augmented_1426_eattribute_type_changed_from_domains__PerfReview_v1__to__PerfReview_v2,3,3,0,0,0,9,9,0,0,0,1,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_1540_eclass_removed_from_domains__QualCtrl_v2__to__QualCtrl_v3,4,3,-1,0,1,12,10,-2,0,0,0,3,3,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0554_ereference_added_from_domains__AutoDiag_v1__to__AutoDiag_v2,3,3,0,0,0,9,9,0,0,0,0,2,3,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0544_eattribute_type_changed_from_domains__AR_VR_v2__to__AR_VR_v3,4,4,0,0,0,12,12,0,0,0,1,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0213_ereference_removed_from_BusIntel__BusIntel_v1__to__BusIntel_v2,3,3,0,0,0,9,9,0,0,0,0,2,1,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
augmented_0648_eattribute_added_from_synthetic__mixed2_v1__to__mixed2_v2,2,2,0,0,0,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_2832_ereference_removed_from_RailCtrl__RailCtrl_v2__to__RailCtrl_v3,4,4,0,0,0,12,12,0,0,0,0,3,2,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
augmented_2249_eclass_abstract_changed_from_EnergyGrid__EnergyGrid_v1__to__EnergyGrid_v2,3,3,0,0,0,9,9,0,0,0,0,2,2,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
domains__AgriFarm_v1__to__AgriFarm_v2,3,4,1,1,0,9,12,3,1,0,0,2,3,1,1,0,0,0,0,0,0,MIXED
augmented_2546_eclass_abstract_changed_from_MarketAnal__MarketAnal_v2__to__MarketAnal_v3,4,4,0,0,0,12,12,0,0,0,0,3,3,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_1314_eclass_added_from_domains__MLPlat_v1__to__MLPlat_v2,3,4,1,1,0,9,10,1,0,0,0,2,2,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0644_eattribute_type_changed_from_synthetic__change_type_v1__to__change_type_v2,1,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_1421_eclass_abstract_changed_from_domains__PenTest_v2__to__PenTest_v3,4,4,0,0,0,12,12,0,0,0,0,3,3,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_1547_eclass_abstract_changed_from_domains__QualCtrl_v2__to__QualCtrl_v3,4,4,0,0,0,12,12,0,0,0,0,3,3,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_3417_ereference_removed_from_VoiceRec__VoiceRec_v2__to__VoiceRec_v3,4,4,0,0,0,12,12,0,0,0,0,3,2,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
synthetic__add_supertype2_v1__to__add_supertype2_v2,3,3,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,MIXED
augmented_0067_eclass_removed_from_add_reference__add_reference_v1__to__add_reference_v2,2,1,-1,0,1,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_2488_eattribute_type_changed_from_Logistics__Logistics_v2__to__Logistics_v3,4,4,0,0,0,12,12,0,0,0,1,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_2599_ereference_multiplicity_changed_from_MLPlat__MLPlat_v2__to__MLPlat_v3,4,4,0,0,0,12,12,0,0,0,0,3,3,0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_0547_eattribute_added_from_synthetic__change_containment3_v1__to__change_containment3_v2,2,2,0,0,0,2,3,1,1,0,0,1,1,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0175_eattribute_type_changed_from_BioMed__BioMed_v1__to__BioMed_v2,3,3,0,0,0,9,9,0,0,0,1,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_2917_eclass_removed_from_RiskMgmt__RiskMgmt_v2__to__RiskMgmt_v3,4,3,-1,0,1,12,10,-2,0,0,0,3,3,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0254_eattribute_type_changed_from_mixed3__mixed3_v1__to__mixed3_v2,2,2,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_2227_eattribute_type_changed_from_EduPlat__EduPlat_v1__to__EduPlat_v2,3,3,0,0,0,9,9,0,0,0,1,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_3033_eclass_added_from_shop__shop_v1__to__shop_v2,3,4,1,1,0,9,10,1,0,0,0,2,2,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0195_eclass_removed_from_change_multiplicity__change_multiplicity_v1__to__change_multiplicity_v2,2,1,-1,0,1,2,1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0062_eattribute_removed_from_add_reference4__add_reference4_v1__to__add_reference4_v2,3,3,0,0,0,4,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_1784_eattribute_added_from_domains__shop_v3__to__shop_v4,4,4,0,0,0,12,13,1,1,0,0,4,4,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_1603_eclass_removed_from_domains__ResearchDB_v1__to__ResearchDB_v2,3,2,-1,0,1,9,6,-3,0,0,0,2,2,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0354_eclass_abstract_changed_from_remove_reference__remove_reference_v1__to__remove_reference_v2,3,3,0,0,0,3,3,0,0,0,0,2,2,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_1135_eclass_removed_from_domains__KnowBase_v1__to__KnowBase_v2,3,2,-1,0,1,9,6,-3,0,0,0,2,2,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_1213_ereference_multiplicity_changed_from_domains__Logistics_v1__to__Logistics_v2,3,3,0,0,0,9,9,0,0,0,0,2,2,0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
synthetic__remove_attribute2_v1__to__remove_attribute2_v2,1,1,0,0,0,4,2,-2,0,2,0,0,0,0,0,0,0,0,0,0,0,MIXED
augmented_2198_eattribute_added_from_DroneNav__DroneNav_v2__to__DroneNav_v3,4,4,0,0,0,12,13,1,1,0,0,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_1422_eclass_added_from_domains__PerfReview_v1__to__PerfReview_v2,3,4,1,1,0,9,10,1,0,0,0,2,2,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_2731_eattribute_type_changed_from_PowerDist__PowerDist_v1__to__PowerDist_v2,3,3,0,0,0,9,9,0,0,0,1,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
LogAnal__LogAnal_v1__to__LogAnal_v2,3,4,1,1,0,9,12,3,1,0,0,2,3,1,1,0,0,0,0,0,0,MIXED
augmented_1915_ereference_multiplicity_changed_from_domains__SupplyChain_v2__to__SupplyChain_v3,4,4,0,0,0,12,12,0,0,0,0,3,3,0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_0428_eclass_added_from_synthetic__add_eclass3_v1__to__add_eclass3_v2,1,2,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0771_eattribute_type_changed_from_synthetic__rename_attribute4_v1__to__rename_attribute4_v2,1,1,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_2478_eattribute_removed_from_Logistics__Logistics_v1__to__Logistics_v2,3,3,0,0,0,9,8,-1,0,1,0,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0166_eattribute_type_changed_from_BigData__BigData_v2__to__BigData_v3,4,4,0,0,0,12,12,0,0,0,1,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_1587_eattribute_removed_from_domains__RecSys_v1__to__RecSys_v2,3,3,0,0,0,9,8,-1,0,1,0,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_2399_ereference_added_from_InvMgmt__InvMgmt_v2__to__InvMgmt_v3,4,4,0,0,0,12,12,0,0,0,0,3,4,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0084_eattribute_removed_from_AR_VR__AR_VR_v2__to__AR_VR_v3,4,4,0,0,0,12,11,-1,0,1,0,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0669_eattribute_removed_from_domains__BusIntel_v1__to__BusIntel_v2,3,3,0,0,0,9,8,-1,0,1,0,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_1788_ereference_removed_from_domains__shop_v3__to__shop_v4,4,4,0,0,0,12,12,0,0,0,0,4,3,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
augmented_3436_ereference_multiplicity_changed_from_WasteMgmt__WasteMgmt_v2__to__WasteMgmt_v3,4,4,0,0,0,12,12,0,0,0,0,3,3,0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_3269_eattribute_added_from_TextMine__TextMine_v2__to__TextMine_v3,4,4,0,0,0,12,13,1,1,0,0,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0409_eattribute_added_from_synthetic__add_attribute3_v1__to__add_attribute3_v2,1,1,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
SimModel__SimModel_v1__to__SimModel_v2,3,4,1,1,0,9,12,3,1,0,0,2,3,1,1,0,0,0,0,0,0,MIXED
domains__SimModel_v2__to__SimModel_v3,4,4,0,0,0,12,12,0,0,0,1,3,4,1,1,0,0,0,0,0,0,MIXED
augmented_1544_ereference_added_from_domains__QualCtrl_v2__to__QualCtrl_v3,4,4,0,0,0,12,12,0,0,0,0,3,4,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_1008_eclass_added_from_domains__GameDev_v1__to__GameDev_v2,3,4,1,1,0,9,10,1,0,0,0,2,2,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0714_eattribute_removed_from_domains__ChatBot_v2__to__ChatBot_v3,4,4,0,0,0,12,11,-1,0,1,0,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
change_multiplicity4__change_multiplicity4_v1__to__change_multiplicity4_v2,2,2,0,0,0,2,2,0,0,0,0,1,1,0,0,0,1,0,0,0,0,MIXED
augmented_0636_ereference_removed_from_domains__BioMed_v1__to__BioMed_v2,3,3,0,0,0,9,9,0,0,0,0,2,1,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
augmented_0703_eattribute_added_from_synthetic__remove_eclass3_v1__to__remove_eclass3_v2,3,3,0,0,0,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0105_ereference_removed_from_AutoDiag__AutoDiag_v2__to__AutoDiag_v3,4,4,0,0,0,12,12,0,0,0,0,3,2,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
augmented_2932_ereference_multiplicity_changed_from_RoboCtrl__RoboCtrl_v1__to__RoboCtrl_v2,3,3,0,0,0,9,9,0,0,0,0,2,2,0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_2466_eclass_added_from_LogAnal__LogAnal_v2__to__LogAnal_v3,4,5,1,1,0,12,13,1,0,0,0,3,3,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0267_ereference_removed_from_ChemLab__ChemLab_v1__to__ChemLab_v2,3,3,0,0,0,9,9,0,0,0,0,2,1,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
augmented_1724_ereference_added_from_domains__SecScan_v2__to__SecScan_v3,4,4,0,0,0,12,12,0,0,0,0,3,4,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0725_eattribute_removed_from_synthetic__remove_reference2_v1__to__remove_reference2_v2,2,2,0,0,0,2,1,-1,0,1,0,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_3241_eclass_removed_from_TestAuto__TestAuto_v1__to__TestAuto_v2,3,2,-1,0,1,9,6,-3,0,0,0,2,2,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_3286_eclass_removed_from_TimeSer__TimeSer_v2__to__TimeSer_v3,4,3,-1,0,1,12,10,-2,0,0,0,3,3,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_3200_ereference_added_from_SurveilSys__SurveilSys_v2__to__SurveilSys_v3,4,4,0,0,0,12,12,0,0,0,0,3,4,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_1980_eclass_added_from_domains__TestAuto_v2__to__TestAuto_v3,4,5,1,1,0,12,13,1,0,0,0,3,3,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0923_ereference_added_from_domains__DroneNav_v1__to__DroneNav_v2,3,3,0,0,0,9,9,0,0,0,0,2,3,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0206_eattribute_type_changed_from_change_nsuri2__change_nsuri2_v1__to__change_nsuri2_v2,1,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0081_eclass_added_from_add_supertype3__add_supertype3_v1__to__add_supertype3_v2,3,4,1,1,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0813_eattribute_removed_from_domains__CustRel_v1__to__CustRel_v2,3,3,0,0,0,9,8,-1,0,1,0,2,2,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0513_eclass_added_from_domains__AirTraffic_v1__to__AirTraffic_v2,3,4,1,1,0,9,10,1,0,0,0,2,2,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_2372_ereference_added_from_Insurance__Insurance_v1__to__Insurance_v2,3,3,0,0,0,9,9,0,0,0,0,2,3,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0364_eattribute_type_changed_from_CustRel__CustRel_v2__to__CustRel_v3,4,4,0,0,0,12,12,0,0,0,1,3,3,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0546_eclass_removed_from_synthetic__change_containment3_v1__to__change_containment3_v2,2,1,-1,0,1,2,1,-1,0,0,0,1,1,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0268_ereference_multiplicity_changed_from_ChemLab__ChemLab_v1__to__ChemLab_v2,3,3,0,0,0,9,9,0,0,0,0,2,2,0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
banking__banking_v3__to__banking_v4,4,4,0,4,4,12,18,6,0,0,0,4,3,-1,0,0,0,0,0,0,1,MIXED
augmented_0244_eclass_removed_from_ChatBot__ChatBot_v1__to__ChatBot_v2,3,2,-1,0,1,9,6,-3,0,0,0,2,2,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0562_eclass_abstract_changed_from_synthetic__change_containment4_v1__to__change_containment4_v2,2,2,0,0,0,3,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
PenTest__PenTest_v1__to__PenTest_v2,3,4,1,1,0,9,12,3,1,0,0,2,3,1,1,0,0,0,0,0,0,MIXED
augmented_0356_eattribute_added_from_rename_attribute2__rename_attribute2_v1__to__rename_attribute2_v2,1,1,0,0,0,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_2752_ereference_multiplicity_changed_from_PredMaint__PredMaint_v1__to__PredMaint_v2,3,3,0,0,0,9,9,0,0,0,0,2,2,0,0,0,1,0,0,0,0,EREFERENCE_MULTIPLICITY_CHANGED
augmented_1625_ereference_added_from_domains__RetailPOS_v1__to__RetailPOS_v2,3,3,0,0,0,9,9,0,0,0,0,2,3,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_2214_eclass_added_from_ecommerce__ecommerce_v2__to__ecommerce_v3,4,5,1,1,0,12,13,1,0,0,0,3,3,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_1671_ereference_removed_from_domains__RoboCtrl_v2__to__RoboCtrl_v3,4,4,0,0,0,12,12,0,0,0,0,3,2,-1,0,1,0,0,0,0,0,EREFERENCE_REMOVED
CI_CD__CI_CD_v2__to__CI_CD_v3,4,4,0,0,0,12,12,0,0,0,1,3,4,1,1,0,0,0,0,0,0,MIXED
augmented_3348_eclass_added_from_university__university_v1__to__university_v2,3,4,1,1,0,9,10,1,0,0,0,2,2,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_1070_eclass_abstract_changed_from_domains__HRRecruit_v1__to__HRRecruit_v2,3,3,0,0,0,9,9,0,0,0,0,2,2,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0544_eclass_abstract_changed_from_synthetic__change_containment2_v1__to__change_containment2_v2,2,2,0,0,0,3,3,0,0,0,0,1,1,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
