pair_id,nb_classes_v1,nb_classes_v2,delta_classes,nb_added_classes,nb_removed_classes,nb_attributes_v1,nb_attributes_v2,delta_attributes,nb_added_attributes,nb_removed_attributes,nb_type_changes,nb_references_v1,nb_references_v2,delta_references,nb_added_references,nb_removed_references,nb_multiplicity_changes,nb_containment_changes,nb_abstract_changes,nb_supertype_changes,nsuri_changed,label
augmented_0395_eclass_abstract_changed_from_rename_eclass4__rename_eclass4_v1__to__rename_eclass4_v2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0396_eclass_added_from_rename_eclass__rename_eclass_v1__to__rename_eclass_v2,2,3,1,1,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0397_eclass_removed_from_rename_eclass__rename_eclass_v1__to__rename_eclass_v2,2,1,-1,0,1,3,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0398_eattribute_added_from_rename_eclass__rename_eclass_v1__to__rename_eclass_v2,2,2,0,0,0,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0399_eattribute_removed_from_rename_eclass__rename_eclass_v1__to__rename_eclass_v2,2,2,0,0,0,3,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0400_eattribute_type_changed_from_rename_eclass__rename_eclass_v1__to__rename_eclass_v2,2,2,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0401_ereference_added_from_rename_eclass__rename_eclass_v1__to__rename_eclass_v2,2,2,0,0,0,3,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0402_eclass_abstract_changed_from_rename_eclass__rename_eclass_v1__to__rename_eclass_v2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0403_eclass_added_from_synthetic__add_attribute2_v1__to__add_attribute2_v2,1,2,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0404_eattribute_added_from_synthetic__add_attribute2_v1__to__add_attribute2_v2,1,1,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0405_eattribute_removed_from_synthetic__add_attribute2_v1__to__add_attribute2_v2,1,1,0,0,0,1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0406_eattribute_type_changed_from_synthetic__add_attribute2_v1__to__add_attribute2_v2,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0407_eclass_abstract_changed_from_synthetic__add_attribute2_v1__to__add_attribute2_v2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0408_eclass_added_from_synthetic__add_attribute3_v1__to__add_attribute3_v2,1,2,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0409_eattribute_added_from_synthetic__add_attribute3_v1__to__add_attribute3_v2,1,1,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0410_eattribute_removed_from_synthetic__add_attribute3_v1__to__add_attribute3_v2,1,1,0,0,0,1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0411_eattribute_type_changed_from_synthetic__add_attribute3_v1__to__add_attribute3_v2,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0412_eclass_abstract_changed_from_synthetic__add_attribute3_v1__to__add_attribute3_v2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0413_eclass_added_from_synthetic__add_attribute4_v1__to__add_attribute4_v2,1,2,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0414_eattribute_added_from_synthetic__add_attribute4_v1__to__add_attribute4_v2,1,1,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0415_eattribute_removed_from_synthetic__add_attribute4_v1__to__add_attribute4_v2,1,1,0,0,0,1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0416_eattribute_type_changed_from_synthetic__add_attribute4_v1__to__add_attribute4_v2,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0417_eclass_abstract_changed_from_synthetic__add_attribute4_v1__to__add_attribute4_v2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0418_eclass_added_from_synthetic__add_attribute_v1__to__add_attribute_v2,1,2,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0419_eattribute_added_from_synthetic__add_attribute_v1__to__add_attribute_v2,1,1,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0420_eattribute_removed_from_synthetic__add_attribute_v1__to__add_attribute_v2,1,1,0,0,0,1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0421_eattribute_type_changed_from_synthetic__add_attribute_v1__to__add_attribute_v2,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0422_eclass_abstract_changed_from_synthetic__add_attribute_v1__to__add_attribute_v2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0423_eclass_added_from_synthetic__add_eclass2_v1__to__add_eclass2_v2,1,2,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0424_eattribute_added_from_synthetic__add_eclass2_v1__to__add_eclass2_v2,1,1,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0425_eattribute_removed_from_synthetic__add_eclass2_v1__to__add_eclass2_v2,1,1,0,0,0,1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0426_eattribute_type_changed_from_synthetic__add_eclass2_v1__to__add_eclass2_v2,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0427_eclass_abstract_changed_from_synthetic__add_eclass2_v1__to__add_eclass2_v2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0428_eclass_added_from_synthetic__add_eclass3_v1__to__add_eclass3_v2,1,2,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0429_eattribute_added_from_synthetic__add_eclass3_v1__to__add_eclass3_v2,1,1,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0430_eattribute_removed_from_synthetic__add_eclass3_v1__to__add_eclass3_v2,1,1,0,0,0,1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0431_eattribute_type_changed_from_synthetic__add_eclass3_v1__to__add_eclass3_v2,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0432_eclass_abstract_changed_from_synthetic__add_eclass3_v1__to__add_eclass3_v2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0433_eclass_added_from_synthetic__add_eclass4_v1__to__add_eclass4_v2,1,2,1,1,0,1,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0434_eattribute_added_from_synthetic__add_eclass4_v1__to__add_eclass4_v2,1,1,0,0,0,1,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0435_eattribute_removed_from_synthetic__add_eclass4_v1__to__add_eclass4_v2,1,1,0,0,0,1,0,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0436_eattribute_type_changed_from_synthetic__add_eclass4_v1__to__add_eclass4_v2,1,1,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0437_eclass_abstract_changed_from_synthetic__add_eclass4_v1__to__add_eclass4_v2,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0438_eclass_added_from_synthetic__add_eclass5_v1__to__add_eclass5_v2,1,2,1,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0439_eattribute_added_from_synthetic__add_eclass5_v1__to__add_eclass5_v2,1,1,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0440_eattribute_removed_from_synthetic__add_eclass5_v1__to__add_eclass5_v2,1,1,0,0,0,2,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0441_eattribute_type_changed_from_synthetic__add_eclass5_v1__to__add_eclass5_v2,1,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0442_eclass_abstract_changed_from_synthetic__add_eclass5_v1__to__add_eclass5_v2,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0443_eclass_added_from_synthetic__add_eclass_v1__to__add_eclass_v2,1,2,1,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0444_eattribute_added_from_synthetic__add_eclass_v1__to__add_eclass_v2,1,1,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0445_eattribute_removed_from_synthetic__add_eclass_v1__to__add_eclass_v2,1,1,0,0,0,2,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0446_eattribute_type_changed_from_synthetic__add_eclass_v1__to__add_eclass_v2,1,1,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0447_eclass_abstract_changed_from_synthetic__add_eclass_v1__to__add_eclass_v2,1,1,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0448_eclass_added_from_synthetic__add_reference2_v1__to__add_reference2_v2,2,3,1,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0449_eclass_removed_from_synthetic__add_reference2_v1__to__add_reference2_v2,2,1,-1,0,1,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0450_eattribute_added_from_synthetic__add_reference2_v1__to__add_reference2_v2,2,2,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0451_eattribute_removed_from_synthetic__add_reference2_v1__to__add_reference2_v2,2,2,0,0,0,2,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0452_eattribute_type_changed_from_synthetic__add_reference2_v1__to__add_reference2_v2,2,2,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0453_ereference_added_from_synthetic__add_reference2_v1__to__add_reference2_v2,2,2,0,0,0,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0454_eclass_abstract_changed_from_synthetic__add_reference2_v1__to__add_reference2_v2,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0455_eclass_added_from_synthetic__add_reference3_v1__to__add_reference3_v2,2,3,1,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0456_eclass_removed_from_synthetic__add_reference3_v1__to__add_reference3_v2,2,1,-1,0,1,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0457_eattribute_added_from_synthetic__add_reference3_v1__to__add_reference3_v2,2,2,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0458_eattribute_removed_from_synthetic__add_reference3_v1__to__add_reference3_v2,2,2,0,0,0,2,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0459_eattribute_type_changed_from_synthetic__add_reference3_v1__to__add_reference3_v2,2,2,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0460_ereference_added_from_synthetic__add_reference3_v1__to__add_reference3_v2,2,2,0,0,0,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0461_eclass_abstract_changed_from_synthetic__add_reference3_v1__to__add_reference3_v2,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0462_eclass_added_from_synthetic__add_reference4_v1__to__add_reference4_v2,3,4,1,1,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0463_eclass_removed_from_synthetic__add_reference4_v1__to__add_reference4_v2,3,2,-1,0,1,4,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0464_eattribute_added_from_synthetic__add_reference4_v1__to__add_reference4_v2,3,3,0,0,0,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0465_eattribute_removed_from_synthetic__add_reference4_v1__to__add_reference4_v2,3,3,0,0,0,4,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0466_eattribute_type_changed_from_synthetic__add_reference4_v1__to__add_reference4_v2,3,3,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0467_ereference_added_from_synthetic__add_reference4_v1__to__add_reference4_v2,3,3,0,0,0,4,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0468_eclass_abstract_changed_from_synthetic__add_reference4_v1__to__add_reference4_v2,3,3,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0469_eclass_added_from_synthetic__add_reference_v1__to__add_reference_v2,2,3,1,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0470_eclass_removed_from_synthetic__add_reference_v1__to__add_reference_v2,2,1,-1,0,1,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0471_eattribute_added_from_synthetic__add_reference_v1__to__add_reference_v2,2,2,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0472_eattribute_removed_from_synthetic__add_reference_v1__to__add_reference_v2,2,2,0,0,0,2,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0473_eattribute_type_changed_from_synthetic__add_reference_v1__to__add_reference_v2,2,2,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0474_ereference_added_from_synthetic__add_reference_v1__to__add_reference_v2,2,2,0,0,0,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0475_eclass_abstract_changed_from_synthetic__add_reference_v1__to__add_reference_v2,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0476_eclass_added_from_synthetic__add_supertype2_v1__to__add_supertype2_v2,3,4,1,1,0,4,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0477_eclass_removed_from_synthetic__add_supertype2_v1__to__add_supertype2_v2,3,2,-1,0,1,4,3,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0478_eattribute_added_from_synthetic__add_supertype2_v1__to__add_supertype2_v2,3,3,0,0,0,4,5,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0479_eattribute_removed_from_synthetic__add_supertype2_v1__to__add_supertype2_v2,3,3,0,0,0,4,3,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0480_eattribute_type_changed_from_synthetic__add_supertype2_v1__to__add_supertype2_v2,3,3,0,0,0,4,4,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0481_ereference_added_from_synthetic__add_supertype2_v1__to__add_supertype2_v2,3,3,0,0,0,4,4,0,0,0,0,0,1,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0482_eclass_abstract_changed_from_synthetic__add_supertype2_v1__to__add_supertype2_v2,3,3,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0483_eclass_supertype_added_from_synthetic__add_supertype2_v1__to__add_supertype2_v2,3,3,0,0,0,4,4,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ECLASS_SUPERTYPE_ADDED
augmented_0484_eclass_added_from_synthetic__add_supertype3_v1__to__add_supertype3_v2,3,4,1,1,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0485_eclass_removed_from_synthetic__add_supertype3_v1__to__add_supertype3_v2,3,2,-1,0,1,3,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0486_eattribute_added_from_synthetic__add_supertype3_v1__to__add_supertype3_v2,3,3,0,0,0,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0487_eattribute_removed_from_synthetic__add_supertype3_v1__to__add_supertype3_v2,3,3,0,0,0,3,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0488_eattribute_type_changed_from_synthetic__add_supertype3_v1__to__add_supertype3_v2,3,3,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0489_ereference_added_from_synthetic__add_supertype3_v1__to__add_supertype3_v2,3,3,0,0,0,3,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0490_eclass_abstract_changed_from_synthetic__add_supertype3_v1__to__add_supertype3_v2,3,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0491_eclass_supertype_added_from_synthetic__add_supertype3_v1__to__add_supertype3_v2,3,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ECLASS_SUPERTYPE_ADDED
augmented_0492_eclass_added_from_synthetic__add_supertype4_v1__to__add_supertype4_v2,3,4,1,1,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0493_eclass_removed_from_synthetic__add_supertype4_v1__to__add_supertype4_v2,3,2,-1,0,1,3,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0494_eattribute_added_from_synthetic__add_supertype4_v1__to__add_supertype4_v2,3,3,0,0,0,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0495_eattribute_removed_from_synthetic__add_supertype4_v1__to__add_supertype4_v2,3,3,0,0,0,3,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0496_eattribute_type_changed_from_synthetic__add_supertype4_v1__to__add_supertype4_v2,3,3,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0497_ereference_added_from_synthetic__add_supertype4_v1__to__add_supertype4_v2,3,3,0,0,0,3,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0498_eclass_abstract_changed_from_synthetic__add_supertype4_v1__to__add_supertype4_v2,3,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0499_eclass_supertype_added_from_synthetic__add_supertype4_v1__to__add_supertype4_v2,3,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ECLASS_SUPERTYPE_ADDED
augmented_0500_eclass_added_from_synthetic__add_supertype_v1__to__add_supertype_v2,2,3,1,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0501_eclass_removed_from_synthetic__add_supertype_v1__to__add_supertype_v2,2,1,-1,0,1,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0502_eattribute_added_from_synthetic__add_supertype_v1__to__add_supertype_v2,2,2,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0503_eattribute_removed_from_synthetic__add_supertype_v1__to__add_supertype_v2,2,2,0,0,0,2,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0504_eattribute_type_changed_from_synthetic__add_supertype_v1__to__add_supertype_v2,2,2,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0505_ereference_added_from_synthetic__add_supertype_v1__to__add_supertype_v2,2,2,0,0,0,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0506_eclass_abstract_changed_from_synthetic__add_supertype_v1__to__add_supertype_v2,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0507_eclass_supertype_added_from_synthetic__add_supertype_v1__to__add_supertype_v2,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,1,0,ECLASS_SUPERTYPE_ADDED
augmented_0508_eclass_added_from_synthetic__change_abstract2_v1__to__change_abstract2_v2,2,3,1,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0509_eclass_removed_from_synthetic__change_abstract2_v1__to__change_abstract2_v2,2,1,-1,0,1,2,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0510_eattribute_added_from_synthetic__change_abstract2_v1__to__change_abstract2_v2,2,2,0,0,0,2,3,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0511_eattribute_removed_from_synthetic__change_abstract2_v1__to__change_abstract2_v2,2,2,0,0,0,2,1,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0512_eattribute_type_changed_from_synthetic__change_abstract2_v1__to__change_abstract2_v2,2,2,0,0,0,2,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0513_ereference_added_from_synthetic__change_abstract2_v1__to__change_abstract2_v2,2,2,0,0,0,2,2,0,0,0,0,0,1,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0514_eclass_abstract_changed_from_synthetic__change_abstract2_v1__to__change_abstract2_v2,2,2,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0515_eclass_added_from_synthetic__change_abstract3_v1__to__change_abstract3_v2,2,3,1,1,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0516_eclass_removed_from_synthetic__change_abstract3_v1__to__change_abstract3_v2,2,1,-1,0,1,3,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0517_eattribute_added_from_synthetic__change_abstract3_v1__to__change_abstract3_v2,2,2,0,0,0,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0518_eattribute_removed_from_synthetic__change_abstract3_v1__to__change_abstract3_v2,2,2,0,0,0,3,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0519_eattribute_type_changed_from_synthetic__change_abstract3_v1__to__change_abstract3_v2,2,2,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0520_ereference_added_from_synthetic__change_abstract3_v1__to__change_abstract3_v2,2,2,0,0,0,3,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0521_eclass_abstract_changed_from_synthetic__change_abstract3_v1__to__change_abstract3_v2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0522_eclass_added_from_synthetic__change_abstract4_v1__to__change_abstract4_v2,2,3,1,1,0,3,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
augmented_0523_eclass_removed_from_synthetic__change_abstract4_v1__to__change_abstract4_v2,2,1,-1,0,1,3,2,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_REMOVED
augmented_0524_eattribute_added_from_synthetic__change_abstract4_v1__to__change_abstract4_v2,2,2,0,0,0,3,4,1,1,0,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_ADDED
augmented_0525_eattribute_removed_from_synthetic__change_abstract4_v1__to__change_abstract4_v2,2,2,0,0,0,3,2,-1,0,1,0,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_REMOVED
augmented_0526_eattribute_type_changed_from_synthetic__change_abstract4_v1__to__change_abstract4_v2,2,2,0,0,0,3,3,0,0,0,1,0,0,0,0,0,0,0,0,0,0,EATTRIBUTE_TYPE_CHANGED
augmented_0527_ereference_added_from_synthetic__change_abstract4_v1__to__change_abstract4_v2,2,2,0,0,0,3,3,0,0,0,0,0,1,1,1,0,0,0,0,0,0,EREFERENCE_ADDED
augmented_0528_eclass_abstract_changed_from_synthetic__change_abstract4_v1__to__change_abstract4_v2,2,2,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,0,1,0,0,ECLASS_ABSTRACT_CHANGED
augmented_0529_eclass_added_from_synthetic__change_abstract_v1__to__change_abstract_v2,2,3,1,1,0,2,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,ECLASS_ADDED
